t[s]	U[V]	I[A]	Piro[°C]	TC-K[°C]
  5,840	 10,916	 20,812	700,011	882,986
  5,850	 10,923	 20,807	700,000	882,986
  5,860	 10,919	 20,780	700,081	882,986
  5,870	 10,921	 20,773	700,082	882,986
  5,880	 10,924	 20,754	700,005	882,986
  5,890	 10,926	 20,739	700,014	882,986
  5,900	 10,920	 20,722	700,036	882,986
  5,910	 10,921	 20,706	700,022	882,986
  5,920	 10,920	 20,697	700,007	882,986
  5,930	 10,920	 20,671	700,021	882,986
  5,940	 10,918	 20,665	700,029	882,986
  5,950	 10,914	 20,637	700,041	882,986
  5,960	 10,918	 20,631	700,042	882,986
  5,970	 10,915	 20,613	700,021	882,986
  5,980	 10,920	 20,606	700,030	882,986
  5,990	 10,924	 20,597	700,060	882,986
  6,000	 10,925	 20,582	700,052	882,986
  6,010	 10,921	 20,572	700,041	882,986
  6,020	 10,917	 20,558	700,056	882,986
  6,030	 10,919	 20,554	700,065	882,986
  6,040	 10,921	 20,536	700,050	883,006
  6,050	 10,919	 20,531	700,046	883,010
  6,060	 10,918	 20,508	700,013	882,986
  6,070	 10,917	 20,495	700,016	882,986
  6,080	 10,916	 20,473	700,030	882,986
  6,090	 10,927	 20,462	700,037	882,986
  6,100	 10,924	 20,453	700,049	882,986
  6,110	 10,923	 20,428	700,050	883,000
  6,120	 10,926	 20,420	700,051	883,010
  6,130	 10,927	 20,393	700,032	883,010
  6,140	 10,922	 20,388	700,026	883,010
  6,150	 10,922	 20,366	700,041	882,988
  6,160	 10,915	 20,360	700,039	882,989
  6,170	 10,920	 20,349	700,016	883,010
  6,180	 10,914	 20,341	700,033	883,003
  6,190	 10,918	 20,333	700,070	882,986
  6,200	 10,922	 20,315	700,051	882,999
  6,210	 10,920	 20,307	700,033	883,010
  6,220	 10,923	 20,292	700,042	882,993
  6,230	 10,925	 20,288	700,046	882,986
  6,240	 10,924	 20,262	700,068	882,986
  6,250	 10,919	 20,256	700,070	882,986
  6,260	 10,919	 20,238	700,052	882,986
  6,270	 10,923	 20,220	700,038	882,986
  6,280	 10,916	 20,198	700,000	882,986
  6,290	 10,918	 20,183	700,162	882,986
  6,300	 10,917	 20,175	700,353	882,986
  6,310	 10,921	 20,148	707,166	882,986
  6,320	 10,922	 20,142	710,835	882,986
  6,330	 10,920	 20,118	720,983	882,986
  6,340	 10,924	 20,114	723,238	882,986
  6,350	 10,922	 20,097	733,659	882,986
  6,360	 10,924	 20,088	736,151	882,991
  6,370	 10,919	 20,076	744,983	883,010
  6,380	 10,922	 20,057	749,538	883,000
  6,390	 10,918	 20,045	756,093	882,986
  6,400	 10,918	 20,037	761,336	882,986
  6,410	 10,916	 20,034	764,831	882,986
  6,420	 10,916	 20,014	771,142	882,967
  6,430	 10,920	 20,009	772,820	882,962
  6,440	 10,923	 19,987	780,804	882,986
  6,450	 10,924	 19,975	782,317	882,990
  6,460	 10,920	 19,953	788,910	883,010
  6,470	 10,924	 19,937	791,726	883,002
  6,480	 10,922	 19,923	796,731	882,986
  6,490	 10,920	 19,903	801,337	882,986
  6,500	 10,916	 19,896	805,105	882,986
  6,510	 10,919	 19,864	810,567	882,986
  6,520	 10,918	 19,859	812,486	882,986
  6,530	 10,919	 19,840	820,384	882,986
  6,540	 10,922	 19,834	821,921	882,986
  6,550	 10,925	 19,819	828,830	882,986
  6,560	 10,923	 19,808	831,427	882,986
  6,570	 10,925	 19,797	837,207	882,986
  6,580	 10,924	 19,780	841,054	882,986
  6,590	 10,925	 19,772	844,900	882,986
  6,600	 10,921	 19,760	850,212	882,986
  6,610	 10,915	 19,757	852,599	882,986
  6,620	 10,915	 19,732	859,714	882,986
  6,630	 10,914	 19,723	861,194	882,984
  6,640	 10,916	 19,700	867,967	882,962
  6,650	 10,918	 19,687	869,968	882,968
  6,660	 10,916	 19,671	875,662	882,986
  6,670	 10,927	 19,652	879,103	882,986
  6,680	 10,934	 19,641	883,309	882,986
  6,690	 10,925	 19,620	887,987	882,986
  6,700	 10,922	 19,615	890,618	882,986
  6,710	 10,921	 19,578	897,095	882,986
  6,720	 10,921	 19,574	898,569	882,986
  6,730	 10,916	 19,556	905,789	882,986
  6,740	 10,915	 19,549	907,382	882,986
  6,750	 10,917	 19,538	913,372	882,986
  6,760	 10,919	 19,525	916,326	882,986
  6,770	 10,920	 19,516	920,759	882,986
  6,780	 10,926	 19,500	924,973	882,986
  6,790	 10,921	 19,496	927,901	882,986
  6,800	 10,922	 19,470	933,871	882,986
  6,810	 10,926	 19,465	935,555	882,986
  6,820	 10,925	 19,443	942,022	882,986
  6,830	 10,921	 19,431	943,418	882,982
  6,840	 10,916	 19,409	949,693	882,962
  6,850	 10,913	 19,395	952,253	882,970
  6,860	 10,918	 19,382	957,007	882,986
  6,870	 10,923	 19,359	960,566	882,986
  6,880	 10,916	 19,350	963,598	882,986
  6,890	 10,921	 19,328	969,138	882,986
  6,900	 10,924	 19,322	971,187	882,986
  6,910	 10,784	 19,292	977,446	882,986
  6,920	  7,212	 16,236	978,732	882,986
  6,930	  4,226	  9,106	984,741	882,986
  6,940	  4,233	  8,426	986,804	882,986
  6,950	  4,300	  7,717	991,619	882,986
  6,960	  4,300	  7,747	994,893	882,986
  6,970	  4,301	  7,762	998,302	882,986
  6,980	  4,306	  7,781	1002,156	882,986
  6,990	  4,306	  7,785	1003,970	882,986
  7,000	  4,317	  7,798	1008,147	882,965
  7,010	  4,316	  7,798	1008,994	882,963
  7,020	  4,313	  7,797	1012,488	882,986
  7,030	  4,313	  7,798	1013,431	882,986
  7,040	  4,317	  7,798	1016,259	882,986
  7,050	  4,316	  7,800	1017,605	882,975
  7,060	  4,320	  7,802	1019,318	882,962
  7,070	  4,316	  7,798	1021,259	882,977
  7,080	  4,318	  7,797	1022,400	882,986
  7,090	  4,314	  7,792	1024,248	882,986
  7,100	  4,316	  7,794	1024,675	882,986
  7,110	  4,320	  7,801	1026,705	882,986
  7,120	  4,318	  7,802	1027,188	882,986
  7,130	  4,318	  7,802	1029,124	882,986
  7,140	  4,320	  7,806	1029,805	882,986
  7,150	  4,325	  7,809	1030,871	882,986
  7,160	  4,324	  7,809	1032,037	882,986
  7,170	  4,320	  7,809	1032,880	882,986
  7,180	  4,318	  7,819	1033,931	882,986
  7,190	  4,316	  7,818	1034,244	882,986
  7,200	  4,319	  7,813	1036,077	882,986
  7,210	  4,315	  7,810	1036,426	882,982
  7,220	  4,318	  7,804	1037,972	882,962
  7,230	  4,321	  7,801	1038,215	882,962
  7,240	  4,322	  7,797	1038,686	882,962
  7,250	  4,319	  7,794	1039,243	882,975
  7,260	  4,323	  7,793	1039,737	882,986
  7,270	  4,323	  7,789	1040,645	882,986
  7,280	  4,323	  7,788	1040,999	882,986
  7,290	  4,320	  7,786	1041,653	882,986
  7,300	  4,322	  7,787	1041,835	882,986
  7,310	  4,320	  7,790	1042,895	882,986
  7,320	  4,319	  7,790	1043,148	882,986
  7,330	  4,318	  7,789	1043,768	882,986
  7,340	  4,314	  7,792	1044,177	882,986
  7,350	  4,318	  7,793	1044,620	882,986
  7,360	  4,317	  7,791	1045,584	882,986
  7,370	  4,328	  7,791	1046,059	882,986
  7,380	  4,326	  7,796	1045,789	882,965
  7,390	  4,322	  7,794	1045,813	882,963
  7,400	  4,324	  7,786	1047,108	882,986
  7,410	  4,319	  7,782	1047,176	882,980
  7,420	  4,320	  7,777	1047,393	882,962
  7,430	  4,320	  7,776	1047,658	882,962
  7,440	  4,313	  7,776	1048,009	882,962
  7,450	  4,321	  7,771	1048,290	882,977
  7,460	  4,317	  7,770	1048,462	882,986
  7,470	  4,326	  7,765	1049,358	882,966
  7,480	  4,320	  7,764	1049,568	882,962
  7,490	  4,322	  7,761	1049,635	882,986
  7,500	  4,328	  7,763	1049,683	882,986
  7,510	  4,323	  7,767	1049,888	882,986
  7,520	  4,322	  7,765	1050,215	882,977
  7,530	  4,317	  7,764	1050,747	882,962
  7,540	  4,318	  7,762	1050,915	882,976
  7,550	  4,318	  7,761	1051,041	882,986
  7,560	  4,322	  7,770	1051,435	882,986
  7,570	  4,317	  7,770	1051,559	882,986
  7,580	  4,318	  7,767	1051,626	882,963
  7,590	  4,322	  7,764	1051,688	882,965
  7,600	  4,326	  7,758	1052,048	882,986
  7,610	  4,326	  7,757	1052,055	882,986
  7,620	  4,322	  7,755	1052,068	882,986
  7,630	  4,324	  7,749	1052,497	882,986
  7,640	  4,322	  7,746	1052,892	882,986
  7,650	  4,317	  7,739	1053,415	882,986
  7,660	  4,318	  7,738	1053,628	882,986
  7,670	  4,319	  7,733	1053,624	882,986
  7,680	  4,318	  7,733	1053,626	882,984
  7,690	  4,321	  7,733	1053,653	882,962
  7,700	  4,325	  7,736	1053,674	882,962
  7,710	  4,322	  7,739	1053,728	882,962
  7,720	  4,319	  7,738	1053,782	882,962
  7,730	  4,317	  7,738	1053,842	882,962
  7,740	  4,325	  7,742	1053,930	882,962
  7,750	  4,326	  7,743	1053,975	882,962
  7,760	  4,322	  7,742	1054,033	882,962
  7,770	  4,317	  7,741	1054,053	882,963
  7,780	  4,319	  7,739	1054,273	882,986
  7,790	  4,320	  7,733	1054,384	882,986
  7,800	  4,325	  7,725	1054,756	882,986
  7,810	  4,319	  7,723	1054,765	882,976
  7,820	  4,323	  7,721	1054,778	882,962
  7,830	  4,324	  7,717	1054,970	882,977
  7,840	  4,323	  7,716	1055,093	882,986
  7,850	  4,323	  7,706	1055,142	882,986
  7,860	  4,322	  7,706	1055,154	882,986
  7,870	  4,319	  7,710	1055,358	882,962
  7,880	  4,322	  7,712	1055,313	882,966
  7,890	  4,319	  7,716	1055,101	882,986
  7,900	  4,318	  7,710	1055,213	882,986
  7,910	  4,324	  7,705	1055,403	882,986
  7,920	  4,318	  7,711	1055,521	882,972
  7,930	  4,324	  7,712	1055,614	882,962
  7,940	  4,326	  7,716	1055,475	882,980
  7,950	  4,319	  7,715	1055,429	882,986
  7,960	  4,324	  7,711	1056,264	882,963
  7,970	  4,322	  7,709	1056,317	882,962
  7,980	  4,324	  7,704	1056,312	882,962
  7,990	  4,319	  7,699	1056,196	882,962
  8,000	  4,316	  7,694	1055,949	882,962
  8,010	  4,320	  7,696	1056,011	882,974
  8,020	  4,321	  7,697	1056,070	882,986
  8,030	  4,319	  7,688	1056,210	882,969
  8,040	  4,319	  7,687	1056,270	882,962
  8,050	  4,323	  7,685	1056,251	882,962
  8,060	  4,329	  7,683	1056,253	882,964
  8,070	  4,326	  7,680	1056,303	882,986
  8,080	  4,328	  7,682	1056,363	882,986
  8,090	  4,321	  7,685	1056,524	882,986
  8,100	  4,315	  7,687	1056,444	882,975
  8,110	  4,321	  7,688	1056,349	882,962
  8,120	  4,319	  7,688	1056,477	882,962
  8,130	  4,315	  7,689	1056,545	882,962
  8,140	  4,318	  7,690	1056,330	882,962
  8,150	  4,322	  7,688	1056,296	882,962
  8,160	  4,322	  7,684	1056,531	882,962
  8,170	  4,324	  7,681	1056,566	882,967
  8,180	  4,322	  7,677	1056,686	882,986
  8,190	  4,322	  7,672	1056,703	882,976
  8,200	  4,320	  7,669	1056,726	882,962
  8,210	  4,319	  7,668	1056,732	882,962
  8,220	  4,323	  7,668	1056,736	882,962
  8,230	  4,317	  7,657	1056,708	882,981
  8,240	  4,319	  7,657	1056,700	882,986
  8,250	  4,319	  7,658	1056,626	882,986
  8,260	  4,318	  7,658	1056,674	882,982
  8,270	  4,324	  7,658	1056,916	882,962
  8,280	  4,321	  7,659	1056,804	882,971
  8,290	  4,322	  7,660	1056,606	882,986
  8,300	  4,326	  7,663	1056,682	882,973
  8,310	  4,321	  7,664	1056,745	882,962
  8,320	  4,321	  7,668	1056,621	882,980
  8,330	  4,318	  7,668	1056,578	882,986
  8,340	  4,321	  7,662	1056,603	882,963
  8,350	  4,322	  7,661	1056,696	882,962
  8,360	  4,322	  7,660	1057,362	882,962
  8,370	  4,323	  7,654	1057,187	882,969
  8,380	  4,321	  7,649	1056,796	882,986
  8,390	  4,326	  7,644	1056,829	882,986
  8,400	  4,319	  7,642	1056,861	882,986
  8,410	  4,322	  7,635	1056,852	882,986
  8,420	  4,322	  7,634	1056,848	882,986
  8,430	  4,321	  7,629	1057,081	882,986
  8,440	  4,321	  7,629	1057,093	882,984
  8,450	  4,321	  7,630	1056,829	882,962
  8,460	  4,317	  7,632	1056,907	882,962
  8,470	  4,319	  7,635	1057,127	882,962
  8,480	  4,322	  7,633	1057,109	882,973
  8,490	  4,321	  7,632	1057,087	882,986
  8,500	  4,321	  7,640	1056,933	882,971
  8,510	  4,322	  7,641	1056,846	882,962
  8,520	  4,322	  7,632	1057,102	882,962
  8,530	  4,324	  7,633	1057,155	882,962
  8,540	  4,321	  7,634	1057,194	882,986
  8,550	  4,316	  7,631	1057,189	882,981
  8,560	  4,317	  7,626	1057,171	882,962
  8,570	  4,319	  7,622	1057,151	882,962
  8,580	  4,321	  7,619	1057,121	882,962
  8,590	  4,320	  7,617	1056,787	882,962
  8,600	  4,319	  7,616	1056,555	882,962
  8,610	  4,322	  7,606	1056,841	882,962
  8,620	  4,325	  7,607	1056,922	882,962
  8,630	  4,324	  7,609	1057,101	882,962
  8,640	  4,322	  7,610	1057,103	882,962
  8,650	  4,323	  7,612	1057,084	882,962
  8,660	  4,321	  7,613	1056,935	882,962
  8,670	  4,319	  7,615	1056,659	882,962
  8,680	  4,321	  7,611	1056,615	882,962
  8,690	  4,320	  7,609	1056,578	882,962
  8,700	  4,319	  7,619	1056,780	882,962
  8,710	  4,322	  7,619	1056,855	882,962
  8,720	  4,317	  7,619	1056,328	882,962
  8,730	  4,323	  7,615	1056,325	882,962
  8,740	  4,327	  7,607	1056,673	882,962
  8,750	  4,325	  7,602	1056,627	882,962
  8,760	  4,324	  7,596	1056,520	882,962
  8,770	  4,322	  7,592	1056,458	882,974
  8,780	  4,319	  7,590	1056,393	882,986
  8,790	  4,318	  7,589	1056,407	882,970
  8,800	  4,317	  7,588	1056,414	882,962
  8,810	  4,320	  7,578	1056,218	882,962
  8,820	  4,321	  7,579	1056,197	882,962
  8,830	  4,320	  7,582	1056,322	882,962
  8,840	  4,318	  7,583	1056,356	882,968
  8,850	  4,327	  7,586	1056,457	882,986
  8,860	  4,323	  7,587	1056,472	882,975
  8,870	  4,325	  7,587	1056,490	882,962
  8,880	  4,320	  7,585	1056,325	882,962
  8,890	  4,317	  7,584	1056,229	882,962
  8,900	  4,321	  7,589	1056,339	882,982
  8,910	  4,317	  7,588	1056,360	882,986
  8,920	  4,318	  7,585	1056,038	882,962
  8,930	  4,320	  7,583	1056,025	882,962
  8,940	  4,323	  7,580	1055,972	882,962
  8,950	  4,323	  7,573	1055,978	882,971
  8,960	  4,322	  7,568	1055,989	882,986
  8,970	  4,325	  7,570	1055,973	882,972
  8,980	  4,326	  7,571	1055,962	882,962
  8,990	  4,326	  7,562	1056,159	882,962
  9,000	  4,322	  7,561	1056,218	882,962
  9,010	  4,318	  7,560	1056,178	882,962
  9,020	  4,316	  7,560	1056,131	882,962
  9,030	  4,320	  7,559	1055,875	882,962
  9,040	  4,320	  7,560	1055,916	882,962
  9,050	  4,323	  7,561	1055,997	882,962
  9,060	  4,320	  7,563	1055,972	882,962
  9,070	  4,328	  7,563	1055,949	882,962
  9,080	  4,323	  7,562	1055,957	882,962
  9,090	  4,325	  7,563	1055,960	882,962
  9,100	  4,315	  7,566	1056,016	882,962
  9,110	  4,315	  7,565	1055,984	882,964
  9,120	  4,319	  7,561	1055,646	882,986
  9,130	  4,322	  7,558	1055,641	882,979
  9,140	  4,322	  7,554	1055,627	882,962
  9,150	  4,316	  7,549	1055,629	882,962
  9,160	  4,316	  7,546	1055,631	882,962
  9,170	  4,320	  7,544	1055,654	882,962
  9,180	  4,322	  7,543	1055,666	882,962
  9,190	  4,322	  7,537	1055,457	882,962
  9,200	  4,323	  7,536	1055,421	882,962
  9,210	  4,320	  7,531	1055,387	882,962
  9,220	  4,324	  7,535	1055,382	882,962
  9,230	  4,321	  7,541	1055,367	882,962
  9,240	  4,316	  7,539	1055,236	882,962
  9,250	  4,318	  7,537	1055,062	882,962
  9,260	  4,318	  7,543	1055,311	882,962
  9,270	  4,322	  7,544	1055,464	882,962
  9,280	  4,320	  7,545	1055,069	882,962
  9,290	  4,325	  7,544	1054,976	882,962
  9,300	  4,322	  7,538	1054,817	882,962
  9,310	  4,323	  7,536	1054,893	882,962
  9,320	  4,326	  7,534	1055,218	882,962
  9,330	  4,325	  7,533	1055,040	882,962
  9,340	  4,315	  7,533	1054,751	882,962
  9,350	  4,319	  7,526	1055,040	882,962
  9,360	  4,322	  7,524	1055,258	882,962
  9,370	  4,322	  7,519	1054,955	882,962
  9,380	  4,321	  7,518	1054,859	882,962
  9,390	  4,318	  7,511	1054,992	882,962
  9,400	  4,318	  7,511	1054,972	882,962
  9,410	  4,319	  7,511	1054,807	882,962
  9,420	  4,324	  7,516	1054,738	882,962
  9,430	  4,329	  7,521	1054,599	882,962
  9,440	  4,321	  7,521	1054,671	882,962
  9,450	  4,321	  7,521	1054,737	882,962
  9,460	  4,321	  7,522	1054,423	882,962
  9,470	  4,316	  7,522	1054,295	882,962
  9,480	  4,316	  7,522	1054,492	882,962
  9,490	  4,316	  7,521	1054,517	882,962
  9,500	  4,320	  7,519	1054,543	882,962
  9,510	  4,324	  7,512	1054,460	882,962
  9,520	  4,316	  7,504	1054,246	882,962
  9,530	  4,327	  7,506	1054,259	882,962
  9,540	  4,324	  7,506	1054,274	882,962
  9,550	  4,326	  7,499	1054,213	882,962
  9,560	  4,324	  7,497	1054,182	882,962
  9,570	  4,319	  7,490	1053,940	882,962
  9,580	  4,317	  7,491	1053,897	882,962
  9,590	  4,318	  7,493	1053,895	882,962
  9,600	  4,319	  7,493	1053,904	882,962
  9,610	  4,318	  7,493	1053,936	882,962
  9,620	  4,320	  7,496	1053,909	882,962
  9,630	  4,320	  7,498	1053,871	882,962
  9,640	  4,328	  7,496	1053,888	882,962
  9,650	  4,326	  7,496	1053,900	882,962
  9,660	  4,325	  7,499	1053,902	882,962
  9,670	  4,326	  7,498	1053,902	882,962
  9,680	  4,320	  7,495	1053,887	882,962
  9,690	  4,323	  7,493	1053,894	882,962
  9,700	  4,318	  7,490	1053,926	882,962
  9,710	  4,316	  7,487	1053,921	882,962
  9,720	  4,320	  7,484	1053,911	882,962
  9,730	  4,319	  7,480	1053,950	882,962
  9,740	  4,320	  7,478	1053,980	882,962
  9,750	  4,326	  7,471	1053,900	882,962
  9,760	  4,324	  7,471	1053,874	882,962
  9,770	  4,320	  7,474	1053,957	882,962
  9,780	  4,321	  7,472	1053,950	882,962
  9,790	  4,317	  7,469	1053,870	882,962
  9,800	  4,317	  7,472	1053,880	882,962
  9,810	  4,320	  7,475	1053,903	882,962
  9,820	  4,318	  7,471	1053,945	882,949
  9,830	  4,315	  7,469	1053,986	882,937
  9,840	  4,320	  7,477	1053,992	882,954
  9,850	  4,323	  7,478	1053,995	882,962
  9,860	  4,325	  7,481	1053,957	882,962
  9,870	  4,325	  7,478	1053,937	882,962
  9,880	  4,324	  7,469	1053,761	882,962
  9,890	  4,320	  7,467	1053,715	882,962
  9,900	  4,320	  7,464	1053,589	882,962
  9,910	  4,324	  7,462	1053,548	882,962
  9,920	  4,318	  7,461	1053,499	882,962
  9,930	  4,321	  7,461	1053,414	882,962
  9,940	  4,317	  7,461	1053,368	882,962
  9,950	  4,317	  7,452	1053,598	882,962
  9,960	  4,324	  7,451	1053,617	882,962
  9,970	  4,326	  7,447	1052,807	882,962
  9,980	  4,323	  7,451	1052,811	882,962
  9,990	  4,318	  7,457	1052,828	882,962
 10,000	  4,324	  7,457	1052,727	882,962
 10,010	  4,328	  7,457	1052,583	882,962
 10,020	  4,320	  7,454	1052,349	882,962
 10,030	  4,321	  7,453	1052,193	882,962
 10,040	  4,319	  7,461	1052,419	882,962
 10,050	  4,321	  7,460	1052,479	882,962
 10,060	  4,320	  7,454	1051,992	882,962
 10,070	  4,320	  7,452	1051,968	882,962
 10,080	  4,321	  7,447	1051,897	882,962
 10,090	  4,322	  7,446	1051,893	882,962
 10,100	  4,324	  7,445	1051,885	882,962
 10,110	  4,324	  7,442	1052,082	882,962
 10,120	  4,325	  7,441	1052,243	882,962
 10,130	  4,319	  7,430	1051,997	882,962
 10,140	  4,314	  7,429	1051,910	882,962
 10,150	  4,323	  7,427	1052,180	882,962
 10,160	  4,315	  7,428	1052,205	882,962
 10,170	  4,317	  7,430	1052,241	882,962
 10,180	  4,322	  7,434	1052,153	882,962
 10,190	  4,325	  7,438	1051,960	882,962
 10,200	  4,328	  7,433	1051,959	882,962
 10,210	  4,321	  7,430	1051,957	882,962
 10,220	  4,323	  7,439	1051,728	882,962
 10,230	  4,319	  7,440	1051,625	882,962
 10,240	  4,327	  7,441	1051,382	882,962
 10,250	  4,323	  7,438	1051,372	882,960
 10,260	  4,320	  7,430	1051,685	882,937
 10,270	  4,318	  7,425	1051,614	882,944
 10,280	  4,320	  7,418	1051,410	882,962
 10,290	  4,317	  7,418	1051,273	882,951
 10,300	  4,319	  7,418	1051,105	882,937
 10,310	  4,319	  7,409	1051,259	882,953
 10,320	  4,321	  7,407	1051,346	882,962
 10,330	  4,326	  7,405	1051,151	882,962
 10,340	  4,320	  7,406	1051,112	882,962
 10,350	  4,323	  7,407	1051,151	882,962
 10,360	  4,323	  7,409	1051,145	882,962
 10,370	  4,321	  7,413	1051,124	882,962
 10,380	  4,319	  7,414	1050,975	882,962
 10,390	  4,319	  7,415	1050,752	882,962
 10,400	  4,319	  7,410	1050,778	882,962
 10,410	  4,317	  7,408	1050,796	882,962
 10,420	  4,318	  7,415	1050,586	882,962
 10,430	  4,325	  7,416	1050,527	882,962
 10,440	  4,326	  7,419	1050,679	882,962
 10,450	  4,327	  7,414	1050,613	882,958
 10,460	  4,318	  7,407	1050,245	882,937
 10,470	  4,318	  7,403	1050,343	882,937
 10,480	  4,322	  7,400	1050,525	882,937
 10,490	  4,321	  7,394	1050,565	882,951
 10,500	  4,317	  7,393	1050,598	882,962
 10,510	  4,316	  7,386	1050,142	882,944
 10,520	  4,319	  7,385	1049,973	882,937
 10,530	  4,319	  7,383	1050,245	882,960
 10,540	  4,325	  7,385	1050,278	882,962
 10,550	  4,325	  7,390	1050,351	882,962
 10,560	  4,327	  7,390	1050,265	882,962
 10,570	  4,323	  7,391	1050,062	882,962
 10,580	  4,319	  7,388	1050,090	882,962
 10,590	  4,319	  7,386	1050,118	882,962
 10,600	  4,324	  7,389	1050,057	882,962
 10,610	  4,319	  7,389	1050,029	882,962
 10,620	  4,318	  7,396	1050,089	882,962
 10,630	  4,320	  7,395	1050,102	882,962
 10,640	  4,320	  7,393	1050,169	882,962
 10,650	  4,322	  7,388	1050,171	882,956
 10,660	  4,324	  7,382	1050,177	882,937
 10,670	  4,323	  7,380	1050,179	882,948
 10,680	  4,324	  7,379	1050,181	882,962
 10,690	  4,321	  7,377	1050,179	882,962
 10,700	  4,321	  7,377	1050,177	882,962
 10,710	  4,320	  7,366	1049,777	882,962
 10,720	  4,312	  7,366	1049,689	882,962
 10,730	  4,315	  7,367	1049,725	882,962
 10,740	  4,317	  7,369	1049,723	882,957
 10,750	  4,329	  7,373	1049,715	882,937
 10,760	  4,320	  7,373	1049,694	882,947
 10,770	  4,320	  7,373	1049,660	882,962
 10,780	  4,322	  7,371	1049,489	882,962
 10,790	  4,319	  7,371	1049,365	882,962
 10,800	  4,326	  7,371	1049,192	882,943
 10,810	  4,322	  7,372	1049,140	882,937
 10,820	  4,317	  7,374	1049,080	882,937
 10,830	  4,319	  7,372	1049,084	882,941
 10,840	  4,319	  7,368	1049,118	882,962
 10,850	  4,319	  7,365	1048,941	882,962
 10,860	  4,317	  7,363	1048,596	882,962
 10,870	  4,317	  7,361	1048,673	882,962
 10,880	  4,324	  7,360	1048,741	882,962
 10,890	  4,323	  7,350	1048,630	882,944
 10,900	  4,319	  7,349	1048,587	882,937
 10,910	  4,322	  7,347	1048,729	882,960
 10,920	  4,322	  7,348	1048,717	882,962
 10,930	  4,323	  7,349	1048,490	882,962
 10,940	  4,321	  7,350	1048,452	882,962
 10,950	  4,316	  7,352	1048,359	882,962
 10,960	  4,321	  7,353	1048,371	882,950
 10,970	  4,320	  7,353	1048,384	882,937
 10,980	  4,321	  7,348	1048,400	882,954
 10,990	  4,320	  7,348	1048,408	882,962
 11,000	  4,323	  7,359	1048,393	882,962
 11,010	  4,322	  7,357	1048,375	882,962
 11,020	  4,322	  7,349	1048,073	882,962
 11,030	  4,325	  7,347	1048,059	882,962
 11,040	  4,324	  7,344	1048,015	882,962
 11,050	  4,320	  7,341	1048,114	882,962
 11,060	  4,315	  7,340	1048,246	882,962
 11,070	  4,318	  7,338	1048,110	882,962
 11,080	  4,320	  7,338	1048,027	882,962
 11,090	  4,318	  7,327	1047,733	882,942
 11,100	  4,322	  7,328	1047,664	882,937
 11,110	  4,322	  7,329	1047,595	882,937
 11,120	  4,323	  7,328	1047,596	882,942
 11,130	  4,328	  7,327	1047,596	882,962
